E001	Kekuasaan itu absurd klaim Irham kemarin siang.	Kekuasaan itu ab-surd klaim Irham kemarin siang.
E002	Kekuatan reformasi dan status quo itu ibarat minyak dan air.	Kekuatan rEformasi dan status quo itu ibarat minyak dan air.
E003	Kelelawar dan tupai mengganggu tanamannya keluh Novi.	Kelelawar dan tupai mengganggu tanamannya keluh Novi.
E004	Kelompok Front Pembela Proklamasi berdomisili di Kelurahan Dawuhan.	Kelompok Front PembEla Proklamasi berdomisili di Kelurahan Dawuhan.
E005	Kembali Jung-hwan mengancam dengan tendangan keras.	Kembali Jung-hwan mengancam dengan tendangan keras.
E006	Kembali ke Inggris tanpa kemenangan keluh Sri.	Kembali ke Inggris tanpa kemenangan keluh Sri.
E007	Kembali ke obrolan warung kopi tadi.	Kembali ke obrolan warung kopi tadi.
E008	Kemerdekaan Timor Lorosae juga diumumkan kemarin pagi.	Kemerdekaan Timor Loro-saE juga diumumkan kemarin pagi.
E009	Kemudian kemarin lusa mereka dibawa ke UNHCR.	Kemudian kemarin lusa mereka dibawa ke U-EN-HA-CE-ER.
E010	Kemudian muncul istilah lagu cengeng keluh Syofian.	Kemudian muncul istilah lagu cEngEng keluh Syofian.
E011	Kenaikan PBB akan mengakibatkan melonjaknya NJOP.	Kenaikan PE-BE-BE akan mengakibatkan melonjaknya EN-JE-O-PE.
E012	Kenaikan tarif feri Ketapang-Gilimanuk dimulai kemarin sore.	Kenaikan tarif fEri Ketapang-Gilimanuk dimulai kemarin sorE.
E013	Kenapa saudara tidak pakai otak? katanya disambut riuh wartawan.	Kenapa saudara tidak pakai otak? katanya disambut riuh wartawan.
E014	Kendaraan besar diharapkan melalui jalan alternatif jika menuju Banyuwangi.	Kendaraan besar diharapkan melalui jalan alternatif jika menuju Banyuwangi.
E015	"Kendati begitu, Puji enggan menyebut siapa tersangka yang dimaksudnya itu."	"Kendati begitu, Puji enggan menyebut siapa tersangka yang dimaksudnya itu."
E016	"Kendati demikian, Sulistio enggan menjelaskan mengenai alasan yang dimaksudkan."	"Kendati demikian, Sulistio enggan menjelaskan mengenai alasan yang dimaksudkan."
E017	Kepada Koran Tempo Fakhruddin mengatakan bahwa pelakunya mahasiswa.	Kepada Koran TEmpo Fakhruddin mengatakan bahwa pelakunya mahasiswa.
E018	Kepentingan mereka yakni ukhuwah Islamiyah dan penegakan syariah.	Kepentingan mereka yakni ukhuwah Islamiyah dan penegakan sya-ri-ah.
E019	Kepolisian daerah dibom pada Kamis sore.	Kepolisian daErah dibom pada Kamis sorE.
E020	Kepolisian sektor dan Kepolisian wilayah saling bekerja sama.	Kepolisian sEktor dan Kepolisian wilayah saling bekerja sama.
E021	Kerusakan terjadi karena sistem wesel rel yang tidak sempurna.	Kerusakan terjadi karena sistem wEsel rEl yang tidak sempurna.
E022	Kesal dengan sikap Srie Atidah yang dianggap mbalelo.	Kesal dengan sikap Sri Atidah yang dianggap mbalElo.
E023	Kesalahan yang dilakukan Golkar di masa lampau harus ditebus.	Kesalahan yang dilakukan Golkar di masa lampau harus ditebus.
E024	Kesibukan tidak pernah berhenti sepanjang hari sejak selepas dzuhur.	Kesibukan tidak pernah berhenti sepanjang hari sejak selepas dzuhur.
E025	Kesowo tersenyum usai pelantikan Kabinet Gotong Royong di Istana Negara.	Kesowo tersenyum usai pelantikan KabinEt Gotong Royong di Istana Negara.
E026	"Ketahuan bawa Ajinomoto, dua pedagang Bakso nyaris dikeroyok."	"Ketahuan bawa Ajinomoto, dua pedagang Bakso nyaris dikeroyok."
E027	Keterangan keluarga Fariz dan Polda berbeda.	Keterangan keluarga Fariz dan Polda berbEda.
E028	Ketiga pekerja itu bukan pegawai Mal Ciputra.	Ketiga pekerja itu bukan pegawai Mal Ciputra.
E029	Ketiganya warga Jalan Tirai Cipete Utara.	Ketiganya warga Jalan Tirai CipetE Utara.
E030	Ketika akan dibaiat Khotib Syuriah PBNU.	Ketika akan dibaiat Khotib Syu-ri-ah PE-BE-EN-U.
E031	"Ketika digerebek polisi, kesehatan sejumlah bayi mencemaskan."	"Ketika digerebek polisi, kesEhatan sejumlah bayi mencemaskan."
E032	Ketika ditanya tentang keberadaan Fariz saat itu.	Ketika ditanya tentang keberadaan Fariz saat itu.
E033	Ketika konvoi memasuki Kabul.	Ketika konvoi memasuki Kabul.
E034	Ketika menerima surat itu Dubes Qatar sempat bertanya.	"Ketika menerima surat itu, Dubes Qatar sempat bertanya."
E035	Ketika mereka mengklaim telah melakukan uji sohih.	Ketika mereka mengklaim telah melakukan uji sohih.
E036	Ketika orang GAM nggak mereka temukan.	Ketika orang GAM enggak merEka temukan.
E037	Ketika para malaikat menengok Kitab catatan amal manusia.	Ketika para malaikat menEngok Kitab catatan amal manusia.
E038	Ketika Presiden ngomong dekrit.	Ketika prEsiden ngomong dEkrit.
E039	Ketika satu episode dari sebuah acara ditayangkan.	Ketika satu Episode dari sebuah acara ditayangkan.
E040	Ketika tengah mengucek-ucek mata.	Ketika tengah mengucek-ucek mata.
E041	Ketika tiba di kawasan Kedai Runding.	Ketika tiba di kawasan Kedai Runding.
E042	Ketua Umum Partai Masyumi Abdullah Hehamahua.	Ketua Umum Partai Masyumi Ab-dul-lah HEhamahua.
E043	Ketua Umum YLBHI Irianto menyatakan kekalahan itu.	Ketua Umum YE-EL-BE-HA-I Irianto menyatakan kekalahan itu.
E044	"Khusus bagi Goa Nyai, goa ini sangat tabu."	"Khusus bagi Goa Nya-i, goa ini sangat tabu."
E045	Khusus khitanan massal dipusatkan di Medan.	Khusus khitanan massal dipusatkan di MEdan.
E046	Kicau burung karya Khrisna Murti.	Kicau burung karya Khrisna Murti.
E047	Kini digelari sebagai Grup Pop Progresif Terbaik.	Kini digelari sebagai Grup Pop ProgrEsif Terbaik.
E048	Kini pun ternyata telah melampaui Indonesia.	Kini pun ternyata telah melampaui IndonEsia.
E049	Kini terhenyak lunglai di hadapan puing-puing bangunan imajinasinya sendiri.	Kini terhenyak lunglai di hadapan puing-puing bangunan imajinasinya sendiri.
E050	"Kini, Kaleb masih kritis di RS Herna, Medan."	"Kini, KalEb masih kritis di ER-ES Herna, MEdan."
E051	"Menurut Pujobroto, pemilihan tipe ini berdasarkan dua alasan utama."	"Menurut Pu-jo-bro-to, pemilihan tipe ini berdasarkan dua alasan utama."
E052	Menurut Smith ini skenario awal pilot helikopter itu.	Menurut Smith ini skEnario awal pilot hElikopter itu.
E053	Menurut staf Kantor Penghubung Konsul Jenderal RI di Tawau.	Menurut staf Kantor Penghubung Konsul JEnderal ER-I di Tawau.
E054	Menurut Suroyo Bimantoro dan Wakapolri Komjen Ismail tersangkanya menjurus ke Oknum Polisi.	Menurut Suroyo Bimantoro dan Wakapolri KomjEn Ismail tersangkanya menjurus ke oknum polisi.
E055	"Menurut Taj Hamad, Natzir adalah pemilik Sahid Grup ini."	"Menurut Taj Ha-mad, Nat-zir adalah pemilik Sahid Grup ini."
E056	Menurut Theo hal itu tidak akan menjadi masalah selama menyukai hidup.	Menurut ThEo hal itu tidak akan menjadi masalah selama menyukai hidup.
E057	"Menurut Tyasno, Zen, dan Yuen hasil survei dilakukan PT BAIK."	"Menurut Tyasno, ZEn, dan YuEn hasil survEi dilakukan PE-TE BA-IK."
E058	Menurut Wakil Kepala Satuan Reserse Iptu Darmono status Zakaria tetap sebagai saksi.	Menurut Wakil Kepala Satuan REserse Ip-tu Dar-mono status Za-ka-ri-ya tetap sebagai saksi.
E059	Menurut WHO ini menyangkut kunjungan Howard ke UGM.	Menurut WE-HA-O ini menyangkut kunjungan Ho-ward ke U-GE-EM.
E060	"Menurut Zohra, Soebowo Musa menyewa mobil Slamet Prawiro."	"Menurut Zoh-ra, Subowo Musa menyEwa mobil Sla-met Pra-wi-ro."
E061	Menurut Zuheir mereka enggak percaya.	Menurut Zu-hEir mereka enggak percaya.
E062	Menurut Zumrotin mereka mulai khawatir.	Menurut Zumrotin mereka mulai khawatir.
E063	Menutup pidatonya soal harga kios yang mencapai ratusan juta rupiah. .	Menutup pidatonya soal harga kios yang mencapai ratusan juta rupiah.
E064	Menyadari bahwa Bangau adalah korban kecelakaan yang sudah dimakamkan.	Menyadari bahwa Bangau adalah korban kecelakaan yang sudah dimakamkan.
E065	Menyesalkan penahanan suaminya yang dinilai tidak memenuhi mekanisme yuridis.	Menyesalkan penahanan suaminya yang dinilai tidak memenuhi mEkanisme yuridis.
E066	Menyiapkan kue atau ke pasar membeli pakaian baru.	Menyiapkan kuE atau ke pasar membeli pakaian baru.
E067	Merayakan seabad Gereja Katedral adalah merayakan puncak keagungan sebagai bangunan.	Merayakan seabad GerEja Katedral adalah merayakan puncak keagungan sebagai bangunan.
E068	Merek dan Hak Cipta Bimoli merupakan tanggung jawab Bea dan Cukai.	MErek dan Hak Cipta Bimoli merupakan tanggung jawab BEa dan Cukai.
E069	Mereka adalah Khalil Fuad dan Mukhtar.	Mereka adalah Kha-lil Fuad dan Mukh-tar.
E070	Mereka juga telah mengenal konsep globalisasi dengan baik.	Mereka juga telah mengenal konsEp globalisasi dengan baik.
E071	Mereka komplain kalau aransemennya diubah.	Mereka komplain kalau aransemEnnya diubah.
E072	"Mereka masih bertele-tele, nyinyir tak tentu arah."	"Mereka masih bertElE-tElE, nyinyir tak tentu arah."
E073	Mereka melanjutkan perjalanan ke arah Blok-M.	Mereka melanjutkan perjalanan ke arah Blok-EM.
E074	Mereka memfokuskan perhatian hingga lantai delapan gedung WTC yang tersisa.	Mereka memfokuskan perhatian hingga lantai delapan gedung WE-TE-SE yang tersisa.
E075	Mereka memunculkannya lewat petikan dawai gitar atau ukulele.	Mereka memunculkannya lEwat petikan dawai gitar atau ukulElE.
E076	Mereka mengacungkan sejumlah poster yang mencerca Fadhillah.	Mereka mengacungkan sejumlah poster yang mencerca Fa-dhil-lah.
E077	Mereka mengenang Bendot sebagai ayah yang memperhatikan keluarga.	Mereka mengenang BEndot sebagai ayah yang memperhatikan keluarga.
E078	Mereka pun ditanyai oleh Mami Fuzi Minggu sore.	Mereka pun ditanyai olEh Mami Fu-zi Minggu sorE.
E079	Mereka sengaja memakai mobil preman.	Mereka sengaja memakai mobil prEman.
E080	Mereka sudah sangat ngawur ujar Kepala Divisi Kampanye WALHI Sulawesi Tengah.	Mereka sudah sangat ngawur ujar Kepala Divisi Kampanye WALHI Sulawesi Tengah.
E081	"Mereka tak mengibarkan atribut seperti spanduk, bendera atau yel-yel."	"Mereka tak mengibarkan atribut seperti spanduk, bendEra atau yEl-yEl."
E082	Mereka terlihat saling bersenda gurau sambil menunggu giliran.	Mereka terlihat saling bersenda gurau sambil menunggu giliran.
E083	Mereka tetap ngotot dan berlari.	Mereka tetap ngotot dan berlari.
E084	Mereka tidak berusaha mencabut surat pengunduran diri mereka dari Inkai.	Mereka tidak berusaha mencabut surat pengunduran diri mereka dari In-kai.
E085	Mereka tidak dapat masuk Kota Binjai karena diblokir.	Mereka tidak dapat masuk Kota Bin-jai karena diblokir.
E086	"Mesiu itu tidak dijual sembarangan, ujarnya."	"Mesiu itu tidak dijual sembarangan, ujarnya."
E087	Mesjid Buntul mulai hidup.	Mesjid Buntul mulai hidup.
E088	Meski kondisi Sinjai sudah normal Minggu siang.	Meski kondisi Sin-jai sudah normal Minggu siang.
E089	"Meski orang baru, Habib cukup dikenal sebagai ulama."	"Meski orang baru, Habib cukup dikenal sebagai ulama."
E090	Meski sempat ditandai isyarat dramatis.	Meski sempat ditandai isyarat dramatis.
E091	Meski terus dicecar berbagai kritikan.	Meski terus dicecar berbagai kritikan.
E092	Meskipun memakai syair bahasa Mandarin.	Meskipun memakai sya-ir bahasa Mandarin.
E093	Meskipun pekerjaannya penjual cendol Minggu sorenya.	Meskipun pekerjaannya penjual cEndol Minggu sorEnya.
E094	Mestinya pemerintah melakukan penindakan hukum secara lebih sungguh-sunguh.	Mestinya pemerintah melakukan penindakan hukum secara lebih sungguh-sunguh.
E095	Minggu pagi Mike dimatikan dan sidang ditutup sepihak.	Minggu pagi Maik dimatikan dan sidang ditutup sepihak.
E096	Mingguan Survei Ekonomi Timur Tengah.	Mingguan survEi Ekonomi Timur Tengah.
E097	"Mirip celana TNI, Rumsfeld juga mengatakan demikian."	"Mirip celana TE-EN-I, Rums-fEld juga mengatakan demikian."
E098	Misa Minggu malam Paskah khidmat.	"Misa Minggu, malam Paskah khid-mat."
E099	Misalnya Andrea yang suka menyibakkan rambut.	Misalnya AndrEa yang suka menyibakkan rambut.
E100	Misalnya penyakit asma atau epilepsi.	Misalnya penyakit asma atau EpilEpsi.
E101	Kemajuan ilmu pengetahuan dan teknologi memungkinkan masyarakat memperoleh informasi seluas-luasnya.	Kemajuan ilmu pengetahuan dan teknologi memungkinkan masyarakat memperolEh informasi seluas-luasnya.
E102	Peran dunia perfilman dalam menjaga norma sosial semakin merosot.	Peran dunia perfilman dalam menjaga norma sosial semakin merosot.
E103	SMAN satu Wonosobo Jawa Tengah berhasil menjadi Juara satu Lomba Cerdas Cermat empat Pilar MPR.	SeMAN satu Wonosobo Jawa Tengah berhasil menjadi Juara satu Lomba Cerdas Cermat empat Pilar MPR.
E104	Viva Yoga Mauladi berpendapat bahwa pidato kinerja Presiden Jokowi dinilai bagus.	Viva Yoga Mauladi berpendapat bahwa pidato kinerja Presiden Jokowi dinilai bagus.
E105	Bakohumas memiliki fungsi organik badan humas dalam struktur kelembagaan.	Bakohumas memiliki fungsi organik badan humas dalam struktur kelembagaan.
E106	"Prof. DR. John Pieris menyatakan, sekarang ini terjadi kekacauan sistem ketatanegaraan."	Prof  DE-ER John PiEris menyatakan sekarang ini terjadi kekacauan sistem ketatanegaraan.
E107	Ahmad Basarah meminta rakyat menilai kredibilitas lembaga negara.	Ahmad Basarah meminta rakyat menilai krEdibilitas lembaga negara.
E108	Eforia pilkada kali ini bisa dibilang fenomenal.	Eforia pilkada kali ini bisa dibilang fEnomEnal.
E109	"Ketua Perhimpunan Pengusaha Indonesia-Tionghoa, Kiki Bakrie, mengakui hubungan Indonesia dan China sangat baik."	"Ketua Perhimpunan Pengusaha IndonEsia-Tionghoa, Kiki Bakri, mengakui hubungan IndonEsia dan China sangat baik."
E110	Hal tersebut diungkapkan Pimpinan Fraksi PPP MPR RI Raden Achmad Dimyati Natakusumah.	Hal tersebut diungkapkan Pimpinan Fraksi PE-PE-PE EM-PE-ER ER-I RadEn Ahmad Dimyati Natakusumah.
E111	Silaturahmi dan kebersamaan pada hari raya Idul Fitri menjadi energi sosial bangsa Indonesia.	Silaturahmi dan kebersamaan pada hari raya Idul Fitri menjadi EnErgi sosial bangsa IndonEsia.
E112	Di tahun itulah komersialisasi TV Digital dimulai.	Di tahun itulah komErsialisasi Ti-Vi Dijital dimulai.
E113	Ahmad Basarah menerima kunjungan delegasi STKIP Muhammadiyah Bulukumba dan Yayasan Lentera Amarta Nusantara.	Ahmad Basarah menerima kunjungan dElEgasi ES-TE-KA-I-PE Muhammadiyah Bulukumba dan Yayasan LentEra Amarta Nusantara.
E114	Universitas Andalas mengundang Ketua MPR untuk hadir pada acara pekan kebangsaan.	UnivErsitas Andalas mengundang Ketua EM-PE-ER untuk hadir pada acara pekan kebangsaan.
E115	Mohamad Sohibul Iman mengatakan agama sebetulnya sangat kaya akan sumber inspirasi.	Mohamad Sohibul Iman mengatakan agama sebetulnya sangat kaya akan sumber inspirasi.
E116	Buku yang berjudul Muazin Dari Makkah Darat itu ditulis oleh Ahmad Syafii Maarif.	Buku yang berjudul Muazin Dari Makkah Darat itu ditulis olEh Ahmad Syafii Maarif.
E117	Arif Budimanta mengatakan Indonesia tak akan bangkrut seperti Yunani.	Arif Budimanta mengatakan IndonEsia tak akan bangkrut seperti Yunani.
E118	Pro dan kontra soal kepemilikan properti oleh WNA dibahas dalam pertemuan itu.	Pro dan kontra soal kepemilikan properti olEh WE-EN-A dibahas dalam pertemuan itu.
E119	Tidak ada mayoritas absolut atau minoritas tertindas.	Tidak ada mayoritas absolut atau minoritas tertindas.
E120	Di Indonesia hak rakyat harus diakomodir.	Di IndonEsia hak rakyat harus diakomodir.
E121	"Dari sisi konstitusi, perlu ada regulasi atau undang-undang yang memberikan sanksi bagi pemimpin yang ingkar janji."	"Dari sisi konstitusi, perlu ada rEgulasi atau undang-undang yang memberikan sangsi bagi pemimpin yang ingkar janji."
E122	Mangindaan disambut tepuk tangan meriah oleh seluruh hadirin.	Mangindaan disambut tepuk tangan meriah olEh seluruh hadirin.
E123	Lunturnya pengamalan Pancasila sebagai nilai luhur bangsa antara lain makin hilangnya sifat kegotongroyongan.	Lunturnya pengamalan Pancasila sebagai nilai luhur bangsa antara lain makin hilangnya sifat kegotongroyongan.
E124	Kematian gadis kecil berumur delapan tahun Angeline yang sangat mengenaskan menjadi keprihatinan semua pihak.	Kematian gadis kecil berumur delapan tahun Enjelin yang sangat mengenaskan menjadi keprihatinan semua pihak.
E125	Doakan dan dukung kontingen SEA Games dua ribu lima belas di Singapura.	Doakan dan dukung kontingen Si GEms dua ribu lima belas di Singapura.
E126	Jenderal Gatot Nurmantyo adalah tentara yang sangat profesional dan memiliki banyak prestasi.	JEnderal Gatot Nurmantyo adalah tentara yang sangat profEsional dan memiliki banyak prEstasi.
E127	"Indonesia sulit mencapai swasembada pangan, terutama swasembada beras."	"IndonEsia sulit mencapai swasembada pangan, terutama swasembada beras."
E128	HNW ingatkan birokrat tentang akhlak Rasulullah.	HA-EN-WE ingatkan birokrat tentang akhlak Rosulullah.
E129	Pemblokiran separatisme dan komunisme juga korupsi dalam menyelamatkan NKRI.	Pemblokiran separatisme dan komunisme juga korupsi dalam menyelamatkan EN-KA-ER-I.
E130	"Disana ada acara Pembukaan Muhammadiyah Expo dua ribu lima belas, Festival kuliner dan kerajinan tradisional."	"Disana ada acara Pembukaan Muhammadiyah Expo dua ribu lima belas, FEstival kulinEr dan kerajinan tradisional."
E131	Polisi harus tindak tegas pemalsuan Ijazah.	Polisi harus tindak tegas pemalsuan Ijazah.
E132	Gerakan Pramuka Indonesia dan kiprahnya selama ini banyak mendapat pujian dan apresiasi dunia internasional.	Gerakan Pramuka IndonEsia dan kiprahnya selama ini banyak mendapat pujian dan aprEsiasi dunia internasional.
E133	Audiensi Hidayat Nur Wahid dengan Asosiasi Pramuka Saudi Arabia dan Kwarnas Pramuka Indonesia.	AudiEnsi Hidayat Nur Wahid dengan Asosiasi Pramuka Saudi Arabia dan Kwarnas Pramuka IndonEsia.
E134	Tidak ada negara baik negara maju sekalipun yang setoleran Indonesia.	Tidak ada negara baik negara maju sekalipun yang setolEran IndonEsia.
E135	Maka dari itu negara lain jangan mengajar-ngajarkan soal toleransi kepada kita.	Maka dari itu negara lain jangan mengajar-ngajarkan soal tolEransi kepada kita.
E136	Seminar Nasional diadakan pada hari Kamis di Hotel Bidakara Jakarta.	Seminar Nasional diadakan pada hari Kamis di HotEl Bidakara Jakarta.
E137	Ketua Umum DPP Partai Amanat Nasional berharap para kandidat bisa berkontestasi secara fair.	Ketua Umum DE-PE-PE Partai Amanat Nasional berharap para kandidat bisa berkontEstasi secara fER.
E138	Pandawa Lima merupakan semboyan kejayaan dan kemenangan Pancasila.	Pandawa Lima merupakan semboyan kejayaan dan kemenangan Pancasila.
E139	MPR mengadakan pagelaran wayang kulit di halaman kantor pemerintah kota Blitar.	EM-PE-ER mengadakan pagelaran wayang kulit di halaman kantor pemerintah kota Blitar.
E140	"Pagelaran wayang ini masih dalam rangkaian peringatan hari Lahir Pancasila satu Juni di Blitar, Jawa Timur."	"Pagelaran wayang ini masih dalam rangkaian peringatan hari Lahir Pancasila satu Juni di Blitar, Jawa Timur."
E141	Dalang dalam pagelaran ini adalah Cahyo Kuntadi.	Dalang dalam pagelaran ini adalah Cahyo Kuntadi.
E142	Gladi bersih diikuti para peraga peringatan hari lahir Pancasila.	Gladi bersih diikuti para peraga peringatan hari lahir Pancasila.
E143	Bangsa Indonesia sedang mengalami disorientasi budaya dan dismotivasi budaya.	Bangsa IndonEsia sedang mengalami disoriEntasi budaya dan dismotivasi budaya.
E144	"Perguruan tinggi swasta di bawah Kopertis Wilayah dua meliputi Sumatra Selatan, Lampung, Bengkulu, dan Bangka Belitung."	"Perguruan tinggi swasta di bawah Kopertis Wilayah dua meliputi Sumatra Selatan, Lampung, Bengkulu, dan Bangka Belitung."
E145	Dia datang untuk takziah Raja Sapta Sermando yang meninggal karena sakit pada hari Senin.	Dia datang untuk takziah Raja Sapta Sermando yang meninggal karena sakit pada hari Senin.
E146	Garda terdepan pembentukan karakter bangsa generasi muda adalah guru.	Garda terdepan pembentukan karakter bangsa generasi muda adalah guru.
E147	Teriakan siapa kita membahana di ruang auditorium olahraga asrama mahasiswa.	Teriakan siapa kita membahana di ruang auditorium olahraga asrama mahasiswa.
E148	Zulkifli langsung didaulat menjadi Pembina Tapak Suci IPB.	Zulkifli langsung didaulat menjadi Pembina Tapak Suci I-PE-BE.
E149	Pekerja outsorcing BUMN meminta bantuan Ketua MPR.	Pekerja aut-sorsing BE-U-EM-EN meminta bantuan Ketua EM-PE-ER.
E150	Perlu dilakukan revitalisasi sistem kepartaian dalam sistem pemerintahan di Indonesia.	Perlu dilakukan rEvitalisasi sistem kepartaian dalam sistem pemerintahan di IndonEsia.
E151	Dan sabetan kelewang merobek perut dokter itu pukul empat dini hari.	Dan sabetan kelewang merobEk perut dokter itu pukul empat dini hari.
E152	Kiai Haji Fuad Amien Imron lahir di Wates.	Kiai Haji Fuad Amin Imron lahir di Wates.
E153	Kapal selam dan kapal curah itu terkena rudal torpedo nyasar.	Kapal selam dan kapal curah itu terkena rudal torpEdo nyasar.
E154	Kanvas rem cepat habis imbuh Ferry.	Kanvas rEm cepat habis imbuh FErri.
